id,created_at (UTC),event_type,event_action,actor,repo
5988773787,2017-06-02T06:23:08Z,IssueCommentEvent,created,robsyme,openSNP/snpr
5988778214,2017-06-02T06:24:12Z,IssuesEvent,opened,gedankenstuecke,openSNP/snpr
5988817127,2017-06-02T06:32:30Z,IssueCommentEvent,created,gedankenstuecke,openSNP/snpr
5989162114,2017-06-02T07:47:13Z,PullRequestEvent,closed,gedankenstuecke,openSNP/snpr
5989162154,2017-06-02T07:47:14Z,PushEvent,,gedankenstuecke,openSNP/snpr
5989418878,2017-06-02T08:33:50Z,IssueCommentEvent,created,philippbayer,openSNP/snpr
5989424524,2017-06-02T08:34:48Z,IssueCommentEvent,created,gedankenstuecke,openSNP/snpr
5989469300,2017-06-02T08:42:11Z,IssueCommentEvent,created,philippbayer,openSNP/snpr
5989509870,2017-06-02T08:48:55Z,PullRequestEvent,opened,philippbayer,openSNP/snpr
5989511022,2017-06-02T08:49:07Z,IssueCommentEvent,created,philippbayer,openSNP/snpr
5989524842,2017-06-02T08:51:27Z,IssueCommentEvent,created,gedankenstuecke,openSNP/snpr
5989534489,2017-06-02T08:53:04Z,IssueCommentEvent,created,gedankenstuecke,openSNP/snpr
5989614595,2017-06-02T09:05:50Z,PullRequestEvent,closed,philippbayer,openSNP/snpr
5989614718,2017-06-02T09:05:51Z,PushEvent,,philippbayer,openSNP/snpr
5989615042,2017-06-02T09:05:54Z,IssuesEvent,closed,philippbayer,openSNP/snpr
5989615031,2017-06-02T09:05:54Z,IssueCommentEvent,created,philippbayer,openSNP/snpr
5989615780,2017-06-02T09:06:01Z,IssueCommentEvent,created,gedankenstuecke,openSNP/snpr
5989701487,2017-06-02T09:19:43Z,CreateEvent,,gedankenstuecke,openSNP/snpr
5989704893,2017-06-02T09:20:15Z,PullRequestEvent,opened,gedankenstuecke,openSNP/snpr
5989711024,2017-06-02T09:21:15Z,PushEvent,,gedankenstuecke,openSNP/snpr
5989729374,2017-06-02T09:24:08Z,PullRequestEvent,closed,philippbayer,openSNP/snpr
5989729510,2017-06-02T09:24:09Z,PushEvent,,philippbayer,openSNP/snpr
5989730007,2017-06-02T09:24:14Z,IssueCommentEvent,created,philippbayer,openSNP/snpr
5989824578,2017-06-02T09:39:05Z,CreateEvent,,gedankenstuecke,openSNP/snpr
5989828399,2017-06-02T09:39:41Z,PullRequestEvent,opened,gedankenstuecke,openSNP/snpr
5989835365,2017-06-02T09:40:47Z,PushEvent,,gedankenstuecke,openSNP/snpr
5989862945,2017-06-02T09:45:03Z,IssueCommentEvent,created,gedankenstuecke,openSNP/snpr
5989867979,2017-06-02T09:45:51Z,DeleteEvent,,gedankenstuecke,openSNP/snpr
5990554436,2017-06-02T11:50:02Z,CreateEvent,,gedankenstuecke,openSNP/snpr
5990576168,2017-06-02T11:54:13Z,PullRequestEvent,opened,gedankenstuecke,openSNP/snpr
5990577084,2017-06-02T11:54:23Z,PullRequestReviewCommentEvent,created,houndci-bot,openSNP/snpr
5990577080,2017-06-02T11:54:23Z,PullRequestReviewCommentEvent,created,houndci-bot,openSNP/snpr
5990586764,2017-06-02T11:56:14Z,PushEvent,,gedankenstuecke,openSNP/snpr
5990587689,2017-06-02T11:56:24Z,PullRequestReviewCommentEvent,created,houndci-bot,openSNP/snpr
5990704202,2017-06-02T12:18:07Z,CreateEvent,,gedankenstuecke,openSNP/snpr
5990709133,2017-06-02T12:19:00Z,PushEvent,,gedankenstuecke,openSNP/snpr
5990713581,2017-06-02T12:19:51Z,IssueCommentEvent,created,gedankenstuecke,openSNP/snpr
5990714966,2017-06-02T12:20:06Z,DeleteEvent,,gedankenstuecke,openSNP/snpr
5990715095,2017-06-02T12:20:08Z,DeleteEvent,,gedankenstuecke,openSNP/snpr
5990715696,2017-06-02T12:20:14Z,DeleteEvent,,gedankenstuecke,openSNP/snpr
5990715838,2017-06-02T12:20:16Z,DeleteEvent,,gedankenstuecke,openSNP/snpr
5990715952,2017-06-02T12:20:17Z,DeleteEvent,,gedankenstuecke,openSNP/snpr
5990716027,2017-06-02T12:20:18Z,DeleteEvent,,gedankenstuecke,openSNP/snpr
5990717003,2017-06-02T12:20:28Z,DeleteEvent,,gedankenstuecke,openSNP/snpr
5990717149,2017-06-02T12:20:30Z,DeleteEvent,,gedankenstuecke,openSNP/snpr
5990717246,2017-06-02T12:20:31Z,DeleteEvent,,gedankenstuecke,openSNP/snpr
5990722373,2017-06-02T12:21:28Z,IssueCommentEvent,created,gedankenstuecke,openSNP/snpr
5990751326,2017-06-02T12:26:35Z,PushEvent,,gedankenstuecke,openSNP/snpr
5990760216,2017-06-02T12:28:04Z,IssueCommentEvent,created,gedankenstuecke,openSNP/snpr
5990764954,2017-06-02T12:28:56Z,IssueCommentEvent,created,gedankenstuecke,openSNP/snpr
5990766415,2017-06-02T12:29:12Z,IssuesEvent,closed,gedankenstuecke,openSNP/snpr
5991136176,2017-06-02T13:27:06Z,ForkEvent,,philippbayer,openSNP/snpr
5991200615,2017-06-02T13:36:08Z,PullRequestEvent,opened,philippbayer,openSNP/snpr
5991208960,2017-06-02T13:37:17Z,PullRequestEvent,closed,gedankenstuecke,openSNP/snpr
5991209115,2017-06-02T13:37:19Z,PushEvent,,gedankenstuecke,openSNP/snpr
5991511000,2017-06-02T14:17:47Z,PullRequestEvent,opened,philippbayer,openSNP/snpr
5991518207,2017-06-02T14:18:43Z,PullRequestEvent,closed,philippbayer,openSNP/snpr
5991518418,2017-06-02T14:18:44Z,PushEvent,,philippbayer,openSNP/snpr
5991604922,2017-06-02T14:29:58Z,PullRequestEvent,opened,philippbayer,openSNP/snpr
5991609261,2017-06-02T14:30:30Z,PullRequestEvent,closed,philippbayer,openSNP/snpr
5991609455,2017-06-02T14:30:31Z,PushEvent,,philippbayer,openSNP/snpr
5991632382,2017-06-02T14:33:29Z,PullRequestEvent,closed,philippbayer,openSNP/snpr
5991632589,2017-06-02T14:33:30Z,PushEvent,,philippbayer,openSNP/snpr
5992330750,2017-06-02T16:04:39Z,PullRequestEvent,closed,gedankenstuecke,openSNP/snpr
5992330743,2017-06-02T16:04:39Z,IssuesEvent,closed,gedankenstuecke,openSNP/snpr
5992330924,2017-06-02T16:04:40Z,PushEvent,,gedankenstuecke,openSNP/snpr
5992337537,2017-06-02T16:05:36Z,IssuesEvent,closed,gedankenstuecke,openSNP/snpr
5992337533,2017-06-02T16:05:36Z,IssueCommentEvent,created,gedankenstuecke,openSNP/snpr
5992379253,2017-06-02T16:11:32Z,IssuesEvent,closed,gedankenstuecke,openSNP/snpr
5992379244,2017-06-02T16:11:32Z,IssueCommentEvent,created,gedankenstuecke,openSNP/snpr
5994680308,2017-06-02T22:26:52Z,IssueCommentEvent,created,acabunoc,openSNP/snpr
5994704527,2017-06-02T22:32:45Z,IssueCommentEvent,created,gedankenstuecke,openSNP/snpr
5994726965,2017-06-02T22:38:09Z,IssueCommentEvent,created,acabunoc,openSNP/snpr
5994863831,2017-06-02T23:13:09Z,IssueCommentEvent,created,gedankenstuecke,openSNP/snpr
5995004470,2017-06-02T23:55:45Z,PushEvent,,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5994916231,2017-06-02T23:28:19Z,PushEvent,,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5994885594,2017-06-02T23:19:28Z,PushEvent,,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5994738532,2017-06-02T22:40:59Z,WatchEvent,started,KipOmaha,WhitakerLab/WhitakerLabProjectManagement
5994731876,2017-06-02T22:39:22Z,PushEvent,,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5994173171,2017-06-02T20:52:48Z,PushEvent,,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5992320141,2017-06-02T16:03:07Z,PullRequestEvent,closed,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5992320135,2017-06-02T16:03:07Z,PushEvent,,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5991592862,2017-06-02T14:28:24Z,PushEvent,,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5991419472,2017-06-02T14:05:56Z,PullRequestEvent,opened,Islast,WhitakerLab/WhitakerLabProjectManagement
5991364405,2017-06-02T13:58:37Z,PushEvent,,Islast,WhitakerLab/WhitakerLabProjectManagement
5990841177,2017-06-02T12:42:06Z,PushEvent,,Islast,WhitakerLab/WhitakerLabProjectManagement
5988537759,2017-06-02T05:14:27Z,IssueCommentEvent,created,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5988531999,2017-06-02T05:12:33Z,PushEvent,,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5988491936,2017-06-02T04:59:37Z,PushEvent,,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5987958786,2017-06-02T02:06:48Z,PushEvent,,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5987145204,2017-06-01T22:38:14Z,IssueCommentEvent,created,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5987144610,2017-06-01T22:38:08Z,PushEvent,,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5987144558,2017-06-01T22:38:07Z,PullRequestEvent,closed,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5987094590,2017-06-01T22:28:13Z,PullRequestEvent,opened,stephwright,WhitakerLab/WhitakerLabProjectManagement
5987041282,2017-06-01T22:18:06Z,IssuesEvent,closed,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5987041268,2017-06-01T22:18:05Z,IssueCommentEvent,created,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5987032938,2017-06-01T22:16:34Z,IssueCommentEvent,created,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5987030995,2017-06-01T22:16:12Z,PushEvent,,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5987030924,2017-06-01T22:16:11Z,PullRequestEvent,closed,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5987030514,2017-06-01T22:16:07Z,IssueCommentEvent,created,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5986946107,2017-06-01T22:00:58Z,IssueCommentEvent,created,daniellecrobinson,WhitakerLab/WhitakerLabProjectManagement
5986941865,2017-06-01T22:00:17Z,IssueCommentEvent,created,daniellecrobinson,WhitakerLab/WhitakerLabProjectManagement
5986901929,2017-06-01T21:53:41Z,IssueCommentEvent,created,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5986813243,2017-06-01T21:39:53Z,PullRequestEvent,opened,daniellecrobinson,WhitakerLab/WhitakerLabProjectManagement
5986668898,2017-06-01T21:17:49Z,IssueCommentEvent,created,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5986665583,2017-06-01T21:17:21Z,IssueCommentEvent,created,daniellecrobinson,WhitakerLab/WhitakerLabProjectManagement
5986636738,2017-06-01T21:13:10Z,ForkEvent,,daniellecrobinson,WhitakerLab/WhitakerLabProjectManagement
5986555856,2017-06-01T21:01:13Z,IssueCommentEvent,created,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5986523964,2017-06-01T20:56:51Z,IssuesEvent,opened,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5986478477,2017-06-01T20:50:23Z,IssueCommentEvent,created,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5986478474,2017-06-01T20:50:23Z,IssuesEvent,closed,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5986374847,2017-06-01T20:35:47Z,PushEvent,,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5986374755,2017-06-01T20:35:46Z,PullRequestEvent,closed,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5986355177,2017-06-01T20:32:53Z,IssueCommentEvent,created,stephwright,WhitakerLab/WhitakerLabProjectManagement
5986352307,2017-06-01T20:32:29Z,PullRequestEvent,opened,stephwright,WhitakerLab/WhitakerLabProjectManagement
5986339145,2017-06-01T20:30:32Z,ForkEvent,,stephwright,WhitakerLab/WhitakerLabProjectManagement
5986331089,2017-06-01T20:29:24Z,IssueCommentEvent,created,stephwright,WhitakerLab/WhitakerLabProjectManagement
5985877357,2017-06-01T19:23:12Z,WatchEvent,started,acabunoc,WhitakerLab/WhitakerLabProjectManagement
5985876185,2017-06-01T19:23:02Z,WatchEvent,started,acabunoc,WhitakerLab/WhitakerLabProjectManagement
5985876168,2017-06-01T19:23:02Z,WatchEvent,started,acabunoc,WhitakerLab/WhitakerLabProjectManagement
5985876139,2017-06-01T19:23:02Z,WatchEvent,started,acabunoc,WhitakerLab/WhitakerLabProjectManagement
5985876104,2017-06-01T19:23:01Z,WatchEvent,started,acabunoc,WhitakerLab/WhitakerLabProjectManagement
5985876080,2017-06-01T19:23:01Z,WatchEvent,started,acabunoc,WhitakerLab/WhitakerLabProjectManagement
5985876057,2017-06-01T19:23:01Z,WatchEvent,started,acabunoc,WhitakerLab/WhitakerLabProjectManagement
5985876027,2017-06-01T19:23:01Z,WatchEvent,started,acabunoc,WhitakerLab/WhitakerLabProjectManagement
5985875989,2017-06-01T19:23:00Z,WatchEvent,started,acabunoc,WhitakerLab/WhitakerLabProjectManagement
5985875931,2017-06-01T19:23:00Z,WatchEvent,started,acabunoc,WhitakerLab/WhitakerLabProjectManagement
5985875848,2017-06-01T19:22:59Z,WatchEvent,started,acabunoc,WhitakerLab/WhitakerLabProjectManagement
5985875723,2017-06-01T19:22:58Z,WatchEvent,started,acabunoc,WhitakerLab/WhitakerLabProjectManagement
5985875634,2017-06-01T19:22:57Z,WatchEvent,started,acabunoc,WhitakerLab/WhitakerLabProjectManagement
5985592306,2017-06-01T18:42:47Z,IssueCommentEvent,created,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5985520303,2017-06-01T18:32:35Z,IssueCommentEvent,created,stephwright,WhitakerLab/WhitakerLabProjectManagement
5985492865,2017-06-01T18:28:52Z,IssueCommentEvent,created,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5985473013,2017-06-01T18:26:13Z,IssueCommentEvent,created,stephwright,WhitakerLab/WhitakerLabProjectManagement
5985468130,2017-06-01T18:25:33Z,IssueCommentEvent,created,stephwright,WhitakerLab/WhitakerLabProjectManagement
5985442615,2017-06-01T18:22:00Z,IssueCommentEvent,created,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5984979885,2017-06-01T17:16:49Z,IssuesEvent,opened,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5984212289,2017-06-01T15:35:48Z,DeleteEvent,,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5984134475,2017-06-01T15:26:42Z,PushEvent,,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5984083970,2017-06-01T15:21:15Z,IssuesEvent,opened,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5984060439,2017-06-01T15:18:40Z,CreateEvent,,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5978737712,2017-05-31T22:21:40Z,IssueCommentEvent,created,KirstieJane,WhitakerLab/WhitakerLabProjectManagement
5994688172,2017-06-02T22:28:43Z,PushEvent,,weaverbel,data-lessons/library-git
5994688133,2017-06-02T22:28:43Z,PullRequestEvent,closed,weaverbel,data-lessons/library-git
5994688124,2017-06-02T22:28:43Z,IssuesEvent,closed,weaverbel,data-lessons/library-git
5994684918,2017-06-02T22:27:57Z,PushEvent,,weaverbel,data-lessons/library-git
5994684877,2017-06-02T22:27:57Z,PullRequestEvent,closed,weaverbel,data-lessons/library-git
5994684858,2017-06-02T22:27:56Z,IssuesEvent,closed,weaverbel,data-lessons/library-git
5994668776,2017-06-02T22:24:12Z,PushEvent,,weaverbel,data-lessons/library-git
5994668720,2017-06-02T22:24:11Z,PullRequestEvent,closed,weaverbel,data-lessons/library-git
5994169329,2017-06-02T20:52:10Z,IssueCommentEvent,created,kirschbombe,data-lessons/library-git
5993741934,2017-06-02T19:42:33Z,ForkEvent,,billmcmillin,data-lessons/library-git
5993570819,2017-06-02T19:13:51Z,ForkEvent,,U2NG,data-lessons/library-git
5993425900,2017-06-02T18:51:10Z,IssueCommentEvent,created,kirschbombe,data-lessons/library-git
5993421174,2017-06-02T18:50:24Z,IssueCommentEvent,created,alexandermendes,data-lessons/library-git
5993307002,2017-06-02T18:33:22Z,IssueCommentEvent,created,kirschbombe,data-lessons/library-git
5993200201,2017-06-02T18:17:18Z,IssueCommentEvent,created,evanwill,data-lessons/library-git
5993200039,2017-06-02T18:17:17Z,IssuesEvent,opened,alexandermendes,data-lessons/library-git
5993077836,2017-06-02T17:59:03Z,IssueCommentEvent,created,yasmina85,data-lessons/library-git
5992941190,2017-06-02T17:37:55Z,IssueCommentEvent,created,alexandermendes,data-lessons/library-git
5992903502,2017-06-02T17:32:04Z,IssueCommentEvent,created,alexandermendes,data-lessons/library-git
5992832881,2017-06-02T17:21:01Z,IssueCommentEvent,created,evanwill,data-lessons/library-git
5992795126,2017-06-02T17:14:54Z,IssueCommentEvent,created,alexandermendes,data-lessons/library-git
5992755690,2017-06-02T17:08:27Z,IssueCommentEvent,created,alexandermendes,data-lessons/library-git
5992583689,2017-06-02T16:41:43Z,IssueCommentEvent,created,evanwill,data-lessons/library-git
5992341004,2017-06-02T16:06:05Z,PushEvent,,drjwbaker,data-lessons/library-git
5991728973,2017-06-02T14:46:10Z,PullRequestEvent,opened,alexandermendes,data-lessons/library-git
5991619700,2017-06-02T14:31:49Z,PullRequestEvent,opened,alexandermendes,data-lessons/library-git
5991435265,2017-06-02T14:08:00Z,IssueCommentEvent,created,alexandermendes,data-lessons/library-git
5991423905,2017-06-02T14:06:31Z,IssueCommentEvent,created,alexandermendes,data-lessons/library-git
5991221488,2017-06-02T13:39:08Z,IssuesEvent,opened,ndalyrose,data-lessons/library-git
5991184904,2017-06-02T13:33:56Z,IssueCommentEvent,created,sanayahm,data-lessons/library-git
5991180200,2017-06-02T13:33:17Z,IssueCommentEvent,created,sanayahm,data-lessons/library-git
5991104885,2017-06-02T13:22:33Z,IssuesEvent,opened,ndalyrose,data-lessons/library-git
5991019421,2017-06-02T13:09:39Z,IssueCommentEvent,created,drjwbaker,data-lessons/library-git
5991001573,2017-06-02T13:06:51Z,IssuesEvent,opened,ndalyrose,data-lessons/library-git
5990761858,2017-06-02T12:28:23Z,IssueCommentEvent,created,weaverbel,data-lessons/library-git
5990427481,2017-06-02T11:25:25Z,PullRequestEvent,opened,ndalyrose,data-lessons/library-git
5989911027,2017-06-02T09:52:49Z,ForkEvent,,alexandermendes,data-lessons/library-git
5989814767,2017-06-02T09:37:32Z,IssuesEvent,opened,alexandermendes,data-lessons/library-git
5989579635,2017-06-02T09:00:19Z,IssueCommentEvent,created,ndalyrose,data-lessons/library-git
5989521664,2017-06-02T08:50:56Z,IssuesEvent,opened,alexandermendes,data-lessons/library-git
5989478806,2017-06-02T08:43:44Z,IssueCommentEvent,created,alexandermendes,data-lessons/library-git
5989433046,2017-06-02T08:36:16Z,IssueCommentEvent,created,evanwill,data-lessons/library-git
5989309617,2017-06-02T08:14:34Z,IssueCommentEvent,created,evanwill,data-lessons/library-git
5989302175,2017-06-02T08:13:15Z,IssueCommentEvent,created,alexandermendes,data-lessons/library-git
5989204875,2017-06-02T07:55:29Z,IssueCommentEvent,created,evanwill,data-lessons/library-git
5989101678,2017-06-02T07:35:14Z,IssueCommentEvent,created,mttrb,data-lessons/library-git
5988997389,2017-06-02T07:13:32Z,PushEvent,,drjwbaker,data-lessons/library-git
5988997330,2017-06-02T07:13:31Z,PullRequestEvent,closed,drjwbaker,data-lessons/library-git
5988992902,2017-06-02T07:12:29Z,IssueCommentEvent,created,drjwbaker,data-lessons/library-git
5988678941,2017-06-02T05:58:13Z,PullRequestEvent,opened,mttrb,data-lessons/library-git
5988619529,2017-06-02T05:40:25Z,ForkEvent,,mttrb,data-lessons/library-git
5988164243,2017-06-02T03:10:34Z,PushEvent,,weaverbel,data-lessons/library-git
5988164212,2017-06-02T03:10:33Z,PullRequestEvent,closed,weaverbel,data-lessons/library-git
5988161861,2017-06-02T03:09:49Z,PushEvent,,weaverbel,data-lessons/library-git
5988161823,2017-06-02T03:09:48Z,PullRequestEvent,closed,weaverbel,data-lessons/library-git
5988153374,2017-06-02T03:07:08Z,PushEvent,,weaverbel,data-lessons/library-git
5988153336,2017-06-02T03:07:07Z,PullRequestEvent,closed,weaverbel,data-lessons/library-git
5988150612,2017-06-02T03:06:15Z,PushEvent,,weaverbel,data-lessons/library-git
5988150602,2017-06-02T03:06:15Z,IssuesEvent,closed,weaverbel,data-lessons/library-git
5988150566,2017-06-02T03:06:15Z,PullRequestEvent,closed,weaverbel,data-lessons/library-git
5988004044,2017-06-02T02:20:13Z,PullRequestEvent,opened,jduckles,data-lessons/library-git
5987898319,2017-06-02T01:48:48Z,PullRequestEvent,opened,jduckles,data-lessons/library-git
5987863227,2017-06-02T01:38:28Z,PullRequestEvent,opened,jduckles,data-lessons/library-git
5987765219,2017-06-02T01:10:00Z,IssueCommentEvent,created,jduckles,data-lessons/library-git
5987759656,2017-06-02T01:08:26Z,PullRequestEvent,opened,jduckles,data-lessons/library-git
5987622546,2017-06-02T00:29:48Z,IssueCommentEvent,created,gillianelliot,data-lessons/library-git
5986891805,2017-06-01T21:52:02Z,ForkEvent,,sasmiller,data-lessons/library-git
5985140884,2017-06-01T17:40:00Z,IssuesEvent,opened,yasmina85,data-lessons/library-git
5985126993,2017-06-01T17:38:00Z,IssueCommentEvent,created,evanwill,data-lessons/library-git
5985126369,2017-06-01T17:37:54Z,IssueCommentEvent,created,evanwill,data-lessons/library-git
5985040282,2017-06-01T17:25:36Z,IssueCommentEvent,created,yasmina85,data-lessons/library-git
5985034788,2017-06-01T17:24:49Z,IssueCommentEvent,created,drjwbaker,data-lessons/library-git
5985021852,2017-06-01T17:22:55Z,IssuesEvent,opened,yasmina85,data-lessons/library-git
5985005816,2017-06-01T17:20:35Z,IssueCommentEvent,created,evanwill,data-lessons/library-git
5984922156,2017-06-01T17:08:31Z,ForkEvent,,yasmina85,data-lessons/library-git
5984023295,2017-06-01T15:14:25Z,ForkEvent,,ndalyrose,data-lessons/library-git
5982056082,2017-06-01T10:36:05Z,PushEvent,,jezcope,data-lessons/library-git
5982056068,2017-06-01T10:36:05Z,PullRequestEvent,closed,jezcope,data-lessons/library-git
5982056050,2017-06-01T10:36:05Z,PullRequestEvent,closed,jezcope,data-lessons/library-git
5982056028,2017-06-01T10:36:05Z,PullRequestEvent,closed,jezcope,data-lessons/library-git
5981984242,2017-06-01T10:24:27Z,PushEvent,,jezcope,data-lessons/library-git
5981984214,2017-06-01T10:24:27Z,PullRequestEvent,closed,jezcope,data-lessons/library-git
5980297815,2017-06-01T05:09:45Z,ForkEvent,,laufers,data-lessons/library-git
5980077495,2017-06-01T03:57:25Z,ForkEvent,,eddigse,data-lessons/library-git
5980001041,2017-06-01T03:33:34Z,PullRequestEvent,opened,jduckles,data-lessons/library-git
5979993853,2017-06-01T03:31:20Z,PullRequestEvent,opened,jduckles,data-lessons/library-git
5979915368,2017-06-01T03:07:24Z,PullRequestEvent,opened,jduckles,data-lessons/library-git
5979898081,2017-06-01T03:02:21Z,PullRequestEvent,opened,jduckles,data-lessons/library-git
5994649432,2017-06-02T22:19:55Z,IssueCommentEvent,created,ljsmart,data-lessons/library-shell
5993412591,2017-06-02T18:49:07Z,PushEvent,,drjwbaker,data-lessons/library-shell
5993412522,2017-06-02T18:49:07Z,PullRequestEvent,closed,drjwbaker,data-lessons/library-shell
5993411999,2017-06-02T18:49:02Z,IssueCommentEvent,created,drjwbaker,data-lessons/library-shell
5992881755,2017-06-02T17:28:38Z,PullRequestEvent,opened,ljsmart,data-lessons/library-shell
5992522280,2017-06-02T16:32:34Z,ForkEvent,,ljsmart,data-lessons/library-shell
5992330237,2017-06-02T16:04:34Z,PushEvent,,drjwbaker,data-lessons/library-shell
5991285273,2017-06-02T13:48:00Z,IssuesEvent,opened,saschel,data-lessons/library-shell
5991172170,2017-06-02T13:32:14Z,IssuesEvent,closed,drjwbaker,data-lessons/library-shell
5991172108,2017-06-02T13:32:14Z,IssueCommentEvent,created,drjwbaker,data-lessons/library-shell
5991167757,2017-06-02T13:31:36Z,PushEvent,,drjwbaker,data-lessons/library-shell
5991162707,2017-06-02T13:30:54Z,PushEvent,,drjwbaker,data-lessons/library-shell
5991106065,2017-06-02T13:22:44Z,IssuesEvent,closed,drjwbaker,data-lessons/library-shell
5991103790,2017-06-02T13:22:24Z,PushEvent,,drjwbaker,data-lessons/library-shell
5991103732,2017-06-02T13:22:24Z,PullRequestEvent,closed,drjwbaker,data-lessons/library-shell
5991103129,2017-06-02T13:22:18Z,IssueCommentEvent,created,drjwbaker,data-lessons/library-shell
5991059655,2017-06-02T13:15:53Z,IssuesEvent,closed,drjwbaker,data-lessons/library-shell
5991054942,2017-06-02T13:15:11Z,IssueCommentEvent,created,drjwbaker,data-lessons/library-shell
5991041952,2017-06-02T13:13:11Z,IssueCommentEvent,created,drjwbaker,data-lessons/library-shell
5991041505,2017-06-02T13:13:07Z,PullRequestEvent,opened,danmichaelo,data-lessons/library-shell
5991025929,2017-06-02T13:10:40Z,IssueCommentEvent,created,rgaiacs,data-lessons/library-shell
5990942476,2017-06-02T12:58:08Z,PushEvent,,drjwbaker,data-lessons/library-shell
5990870905,2017-06-02T12:46:56Z,IssueCommentEvent,created,drjwbaker,data-lessons/library-shell
5990839743,2017-06-02T12:41:51Z,IssueCommentEvent,created,danmichaelo,data-lessons/library-shell
5990800919,2017-06-02T12:35:17Z,IssueCommentEvent,created,drjwbaker,data-lessons/library-shell
5990764399,2017-06-02T12:28:50Z,IssueCommentEvent,created,rgaiacs,data-lessons/library-shell
5990750221,2017-06-02T12:26:23Z,IssueCommentEvent,created,drjwbaker,data-lessons/library-shell
5990671022,2017-06-02T12:12:06Z,IssueCommentEvent,created,danmichaelo,data-lessons/library-shell
5990511816,2017-06-02T11:41:30Z,IssueCommentEvent,created,danmichaelo,data-lessons/library-shell
5990271110,2017-06-02T10:55:21Z,IssuesEvent,opened,drjwbaker,data-lessons/library-shell
5989217844,2017-06-02T07:58:01Z,IssueCommentEvent,created,icecjan,data-lessons/library-shell
5989010371,2017-06-02T07:16:20Z,IssueCommentEvent,created,drjwbaker,data-lessons/library-shell
5989001634,2017-06-02T07:14:29Z,IssueCommentEvent,created,drjwbaker,data-lessons/library-shell
5988458475,2017-06-02T04:47:53Z,IssueCommentEvent,created,jt14den,data-lessons/library-shell
5987996930,2017-06-02T02:18:02Z,IssueCommentEvent,created,icecjan,data-lessons/library-shell
5987307948,2017-06-01T23:12:30Z,PushEvent,,jt14den,data-lessons/library-shell
5987307910,2017-06-01T23:12:29Z,PullRequestEvent,closed,jt14den,data-lessons/library-shell
5987284973,2017-06-01T23:07:16Z,IssueCommentEvent,created,jt14den,data-lessons/library-shell
5987007350,2017-06-01T22:11:50Z,IssueCommentEvent,created,danmichaelo,data-lessons/library-shell
5985690394,2017-06-01T18:56:35Z,IssueCommentEvent,created,drjwbaker,data-lessons/library-shell
5985632693,2017-06-01T18:48:26Z,IssueCommentEvent,created,cmacdonell,data-lessons/library-shell
5985599213,2017-06-01T18:43:47Z,IssueCommentEvent,created,JohnBorghi,data-lessons/library-shell
5985589547,2017-06-01T18:42:23Z,IssueCommentEvent,created,drjwbaker,data-lessons/library-shell
5985538751,2017-06-01T18:35:13Z,IssueCommentEvent,created,JohnBorghi,data-lessons/library-shell
5985533268,2017-06-01T18:34:26Z,IssueCommentEvent,created,drjwbaker,data-lessons/library-shell
5985504944,2017-06-01T18:30:29Z,IssueCommentEvent,created,drjwbaker,data-lessons/library-shell
5985504732,2017-06-01T18:30:28Z,PullRequestEvent,opened,JohnBorghi,data-lessons/library-shell
5985427808,2017-06-01T18:19:56Z,IssueCommentEvent,created,JohnBorghi,data-lessons/library-shell
